"","group","time","n","mean","sd","median","min","max"
"1",1,"1",20,39.65,8.02151711598905,39,28,53
"2",1,"2",20,41.85,11.3382213401351,40,28,70
"3",1,"3",19,40.4736842105263,8.64335596508563,38,28,55
"4",2,"1",19,36.7368421052632,6.4277359523929,35,28,53
"5",2,"2",11,37.8181818181818,11.5049396505865,35,28,61
"6",2,"3",5,35.4,7.05691150575094,34,28,45
"7",3,"1",21,43.1428571428571,8.16263262854402,42,28,58
"8",3,"2",26,39.3076923076923,10.5632162934183,36.5,28,61
"9",3,"3",0,NA,NA,NA,Inf,-Inf
