"","group","time","n","mean","sd","median","min","max"
"1",1,"1",30,37.0666666666667,10.5632196415393,33,28,64
"2",1,"2",24,36.5,10.7743657131981,33,28,63
"3",1,"3",19,31.5789473684211,4.18085304259103,28,28,39
"4",2,"1",27,37.4444444444444,11.8397418544277,34,28,64
"5",2,"2",13,34.8461538461538,9.87291035988674,33,28,63
"6",2,"3",5,31.8,3.76828873628335,32,28,36
"7",3,"1",30,38.7333333333333,10.2786465408946,36,28,67
"8",3,"2",26,31.5769230769231,4.77638421338214,28.5,28,43
"9",3,"3",0,NA,NA,NA,Inf,-Inf
