"","group","time","n","mean","sd","median","min","max"
"1",1,"1",30,3.76666666666667,1.07264845715811,4,0,5
"2",1,"2",23,4.1304347826087,0.814881353666507,4,2,5
"3",1,"3",18,3.77777777777778,1.06027496741928,4,1,5
"4",2,"1",28,3.57142857142857,1.03381965002754,3,2,5
"5",2,"2",12,3.5,0.797724035217466,3.5,2,5
"6",2,"3",4,4,0.816496580927726,4,3,5
"7",3,"1",24,3.79166666666667,1.10253331475513,4,2,5
"8",3,"2",22,3.72727272727273,1.03195691040618,4,2,5
"9",3,"3",0,NA,NA,NA,Inf,-Inf
