"","group","time","n","mean","sd","median","min","max"
"1",1,"1",27,0.127059357569724,0.441925602861364,0.243333333,-0.63,0.771666666666667
"2",1,"2",16,0.338177083333333,0.346520030251847,0.357916666666667,-0.436666666666667,0.845
"3",1,"3",12,0.307569444444444,0.143995764148091,0.261666666666667,0.0558333333333333,0.603333333333333
"4",2,"1",26,0.0442195205462168,0.397353649612981,0.0616666666666667,-0.568333333333333,0.663333333166667
"5",2,"2",13,0.0689743333333333,0.31118947079035,0.03,-0.394166666666667,0.561666666666667
"6",2,"3",4,0.352083333333333,0.174713389637196,0.326666666666667,0.188333333333333,0.566666666666667
"7",3,"1",25,0.152741826154273,0.420901795821408,0.251878987523491,-0.61,0.681666666666667
"8",3,"2",18,0.200972222222222,0.372581553339519,0.3325,-0.515833333333333,0.685
"9",3,"3",0,NA,NA,NA,Inf,-Inf
