"","group","time","n","mean","sd","median","min","max"
"1",1,"1",28,11.0535714285714,2.93238395531275,10.5,6,18
"2",1,"2",21,11,2.64575131106459,11,7,16
"3",1,"3",16,12.375,3.00832179129826,13,7,17
"4",2,"1",28,10.59523809525,2.90076922231084,10,6,16
"5",2,"2",12,9.41666666666667,1.72986249234563,10,6,12
"6",2,"3",4,14.5,1,15,13,15
"7",3,"1",27,10.7,2.82693092620574,10,6,17
"8",3,"2",21,9.70952380952381,2.63095130359814,10,5,16
"9",3,"3",0,NA,NA,NA,Inf,-Inf
